Scenario,Criteria,Expected Matches For Recall,Predicted Matches (Recall),Recall,Expected Matches For Precision,Predicted Matches (Precision),Precision,Expected Matched For Accuracy,Predicted Matched (Accuracy),Accuracy,F1 Score
160,"[('high_calorie', 'HasCalorieLevel'), ('oceania', 'isFromRegion'), ('brown_sugar', 'contains')]",8,0,0.0,84,0,0.0,8,0,0.0,0.0
161,"[('standard', 'hasDietType'), ('latin_america_and_caribbean', 'isFromRegion'), ('milk', 'contains')]",12,5,0.4166666666666667,84,5,0.05952380952380952,12,0,0.0,0.10416666666666666
162,"[('medium_carb', 'HasCarbLevel'), ('less_than_4_hours', 'needTimeToCook'), ('cumin_seed', 'contains')]",31,2,0.06451612903225806,84,2,0.023809523809523808,31,1,0.03225806451612903,0.03478260869565217
163,"[('high_fiber', 'HasFiberLevel'), ('low_calorie', 'HasCalorieLevel'), ('olive_oil', 'contains')]",41,1,0.024390243902439025,84,1,0.011904761904761904,41,0,0.0,0.016
164,"[('dinner', 'isForMealType'), ('less_than_30_mins', 'needTimeToCook'), ('tomato', 'contains')]",38,2,0.05263157894736842,84,2,0.023809523809523808,38,2,0.05263157894736842,0.03278688524590164
165,"[('high_cholesterol', 'HasCholesterolLevel'), ('dinner', 'isForMealType'), ('lemon_juice', 'contains')]",59,8,0.13559322033898305,84,8,0.09523809523809523,59,2,0.03389830508474576,0.11188811188811189
167,"[('vegan', 'hasDietType'), ('africa', 'isFromRegion'), ('more_than_6_hours', 'needTimeToCook')]",5,4,0.8,84,4,0.047619047619047616,5,1,0.2,0.0898876404494382
168,"[('medium_fat', 'HasFatLevel'), ('low_calorie', 'HasCalorieLevel'), ('salt_product', 'contains')]",658,12,0.0182648401826484,84,12,0.14285714285714285,658,61,0.09270516717325228,0.032388663967611336
169,"[('medium_sodium', 'HasSodiumLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('less_than_15_mins', 'needTimeToCook')]",82,2,0.024390243902439025,84,2,0.023809523809523808,82,2,0.024390243902439025,0.024096385542168676
170,"[('high_sugar', 'HasSugarLevel'), ('africa', 'isFromRegion'), ('pepper', 'contains')]",24,9,0.375,84,9,0.10714285714285714,24,1,0.041666666666666664,0.16666666666666666
171,"[('high_sugar', 'HasSugarLevel'), ('dessert', 'isForMealType'), ('oceania', 'isFromRegion')]",67,10,0.14925373134328357,84,10,0.11904761904761904,67,9,0.13432835820895522,0.1324503311258278
172,"[('medium_cholesterol', 'HasCholesterolLevel'), ('africa', 'isFromRegion'), ('cumin_seed', 'contains')]",20,1,0.05,84,1,0.011904761904761904,20,1,0.05,0.019230769230769232
173,"[('starter', 'isForMealType'), ('latin_america_and_caribbean', 'isFromRegion'), ('milk', 'contains')]",5,2,0.4,84,2,0.023809523809523808,5,1,0.2,0.0449438202247191
174,"[('medium_calorie', 'HasCalorieLevel'), ('snack', 'isForMealType'), ('less_than_30_mins', 'needTimeToCook')]",48,5,0.10416666666666667,84,5,0.05952380952380952,48,2,0.041666666666666664,0.07575757575757576
175,"[('high_carb', 'HasCarbLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('vegetarian', 'hasDietType')]",44,3,0.06818181818181818,84,3,0.03571428571428571,44,3,0.06818181818181818,0.04687499999999999
176,"[('medium_fiber', 'HasFiberLevel'), ('medium_sugar', 'HasSugarLevel'), ('standard', 'hasDietType')]",90,0,0.0,84,0,0.0,90,0,0.0,0.0
177,"[('high_fat', 'HasFatLevel'), ('asia', 'isFromRegion'), ('less_than_15_mins', 'needTimeToCook')]",15,1,0.06666666666666667,84,1,0.011904761904761904,15,0,0.0,0.0202020202020202
178,"[('medium_protein', 'HasProteinLevel'), ('brunch', 'isForMealType'), ('cumin_seed', 'contains')]",11,4,0.36363636363636365,84,4,0.047619047619047616,11,0,0.0,0.08421052631578947
179,"[('low_sodium', 'HasSodiumLevel'), ('vegan', 'hasDietType'), ('chicken_egg', 'contains')]",33,5,0.15151515151515152,84,5,0.05952380952380952,33,0,0.0,0.08547008547008547
180,"[('medium_protein', 'HasProteinLevel'), ('medium_fiber', 'HasFiberLevel'), ('latin_america_and_caribbean', 'isFromRegion')]",20,5,0.25,84,5,0.05952380952380952,20,2,0.1,0.09615384615384615
181,"[('vegan', 'hasDietType'), ('more_than_6_hours', 'needTimeToCook'), ('garlic_clove', 'contains')]",42,5,0.11904761904761904,84,5,0.05952380952380952,42,3,0.07142857142857142,0.07936507936507937
182,"[('medium_fat', 'HasFatLevel'), ('africa', 'isFromRegion'), ('pepper', 'contains')]",76,22,0.2894736842105263,84,22,0.2619047619047619,76,20,0.2631578947368421,0.2750000000000001
183,"[('low_fat', 'HasFatLevel'), ('paleo', 'hasDietType'), ('lemon_juice', 'contains')]",2,0,0.0,84,0,0.0,2,0,0.0,0.0
184,"[('medium_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('baking_powder', 'contains')]",16,1,0.0625,84,1,0.011904761904761904,16,0,0.0,0.02
185,"[('medium_protein', 'HasProteinLevel'), ('vegan', 'hasDietType'), ('butter', 'contains')]",5,0,0.0,84,0,0.0,5,0,0.0,0.0
186,"[('high_protein', 'HasProteinLevel'), ('lunch', 'isForMealType'), ('less_than_6_hours', 'needTimeToCook')]",41,2,0.04878048780487805,84,2,0.023809523809523808,41,2,0.04878048780487805,0.032
187,"[('medium_fat', 'HasFatLevel'), ('europe', 'isFromRegion'), ('red_onion', 'contains')]",18,1,0.05555555555555555,84,1,0.011904761904761904,18,0,0.0,0.0196078431372549
188,"[('medium_protein', 'HasProteinLevel'), ('vegan', 'hasDietType'), ('global', 'isFromRegion')]",38,4,0.10526315789473684,84,4,0.047619047619047616,38,2,0.05263157894736842,0.06557377049180328
189,"[('medium_protein', 'HasProteinLevel'), ('medium_sodium', 'HasSodiumLevel'), ('cinnamon', 'contains')]",88,2,0.022727272727272728,84,2,0.023809523809523808,88,2,0.022727272727272728,0.023255813953488372
190,"[('medium_sodium', 'HasSodiumLevel'), ('breakfast', 'isForMealType'), ('milk', 'contains')]",137,19,0.1386861313868613,84,19,0.2261904761904762,137,26,0.1897810218978102,0.17194570135746604
191,"[('medium_protein', 'HasProteinLevel'), ('vegetarian', 'hasDietType'), ('honey', 'contains')]",37,2,0.05405405405405406,84,2,0.023809523809523808,37,1,0.02702702702702703,0.03305785123966942
192,"[('dessert', 'isForMealType'), ('north_america', 'isFromRegion'), ('butter', 'contains')]",87,21,0.2413793103448276,84,21,0.25,87,21,0.2413793103448276,0.24561403508771928
193,"[('high_fat', 'HasFatLevel'), ('more_than_6_hours', 'needTimeToCook'), ('milk', 'contains')]",26,4,0.15384615384615385,84,4,0.047619047619047616,26,2,0.07692307692307693,0.07272727272727272
194,"[('high_fiber', 'HasFiberLevel'), ('snack', 'isForMealType'), ('pepper', 'contains')]",20,3,0.15,84,3,0.03571428571428571,20,2,0.1,0.05769230769230768
195,"[('breakfast', 'isForMealType'), ('standard', 'hasDietType'), ('less_than_30_mins', 'needTimeToCook')]",28,3,0.10714285714285714,84,3,0.03571428571428571,28,2,0.07142857142857142,0.05357142857142857
197,"[('vegan', 'hasDietType'), ('africa', 'isFromRegion'), ('less_than_15_mins', 'needTimeToCook')]",21,12,0.5714285714285714,84,12,0.14285714285714285,21,6,0.2857142857142857,0.2285714285714286
198,"[('low_carb', 'HasCarbLevel'), ('snack', 'isForMealType'), ('vegan', 'hasDietType')]",168,25,0.1488095238095238,84,25,0.2976190476190476,168,48,0.2857142857142857,0.19841269841269843
199,"[('medium_calorie', 'HasCalorieLevel'), ('oceania', 'isFromRegion'), ('salt_product', 'contains')]",44,4,0.09090909090909091,84,4,0.047619047619047616,44,4,0.09090909090909091,0.0625
200,"[('low_fiber', 'HasFiberLevel'), ('low_sodium', 'HasSodiumLevel'), ('flour', 'contains')]",426,8,0.018779342723004695,84,8,0.09523809523809523,426,54,0.1267605633802817,0.03137254901960784
201,"[('medium_calorie', 'HasCalorieLevel'), ('africa', 'isFromRegion'), ('salt_product', 'contains')]",86,22,0.2558139534883721,84,22,0.2619047619047619,86,23,0.26744186046511625,0.25882352941176473
202,"[('high_cholesterol', 'HasCholesterolLevel'), ('low_calorie', 'HasCalorieLevel'), ('africa', 'isFromRegion')]",21,3,0.14285714285714285,84,3,0.03571428571428571,21,0,0.0,0.05714285714285715
203,"[('low_fat', 'HasFatLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('dessert', 'isForMealType')]",300,15,0.05,84,15,0.17857142857142858,300,44,0.14666666666666667,0.078125
204,"[('low_carb', 'HasCarbLevel'), ('high_fat', 'HasFatLevel'), ('sugar', 'contains')]",115,1,0.008695652173913044,84,1,0.011904761904761904,115,3,0.02608695652173913,0.010050251256281409
205,"[('low_carb', 'HasCarbLevel'), ('high_fiber', 'HasFiberLevel'), ('medium_sugar', 'HasSugarLevel')]",31,0,0.0,84,0,0.0,31,0,0.0,0.0
206,"[('low_cholesterol', 'HasCholesterolLevel'), ('global', 'isFromRegion'), ('less_than_15_mins', 'needTimeToCook')]",151,6,0.039735099337748346,84,6,0.07142857142857142,151,10,0.06622516556291391,0.05106382978723404
207,"[('medium_sodium', 'HasSodiumLevel'), ('more_than_6_hours', 'needTimeToCook'), ('flour', 'contains')]",69,6,0.08695652173913043,84,6,0.07142857142857142,69,5,0.07246376811594203,0.0784313725490196
208,"[('high_cholesterol', 'HasCholesterolLevel'), ('snack', 'isForMealType'), ('cumin_seed', 'contains')]",12,0,0.0,84,0,0.0,12,0,0.0,0.0
209,"[('low_cholesterol', 'HasCholesterolLevel'), ('snack', 'isForMealType'), ('vegan', 'hasDietType')]",230,37,0.1608695652173913,84,37,0.44047619047619047,230,79,0.34347826086956523,0.2356687898089172
210,"[('medium_calorie', 'HasCalorieLevel'), ('asia', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook')]",72,5,0.06944444444444445,84,5,0.05952380952380952,72,5,0.06944444444444445,0.06410256410256411
211,"[('high_protein', 'HasProteinLevel'), ('starter', 'isForMealType'), ('vegan', 'hasDietType')]",12,0,0.0,84,0,0.0,12,0,0.0,0.0
212,"[('low_carb', 'HasCarbLevel'), ('high_fiber', 'HasFiberLevel'), ('drink', 'isForMealType')]",2,0,0.0,84,0,0.0,2,0,0.0,0.0
213,"[('low_protein', 'HasProteinLevel'), ('snack', 'isForMealType'), ('baking_powder', 'contains')]",53,7,0.1320754716981132,84,7,0.08333333333333333,53,6,0.11320754716981132,0.1021897810218978
214,"[('medium_sugar', 'HasSugarLevel'), ('more_than_6_hours', 'needTimeToCook'), ('brown_sugar', 'contains')]",14,1,0.07142857142857142,84,1,0.011904761904761904,14,1,0.07142857142857142,0.02040816326530612
215,"[('medium_sodium', 'HasSodiumLevel'), ('vegan', 'hasDietType'), ('chicken_egg', 'contains')]",33,4,0.125,84,4,0.047619047619047616,33,1,0.030303030303030304,0.06896551724137931
216,"[('low_carb', 'HasCarbLevel'), ('low_sodium', 'HasSodiumLevel'), ('olive_oil', 'contains')]",378,25,0.06613756613756613,84,25,0.2976190476190476,378,71,0.18783068783068782,0.10822510822510824
217,"[('medium_fiber', 'HasFiberLevel'), ('medium_sugar', 'HasSugarLevel'), ('global', 'isFromRegion')]",36,1,0.027777777777777776,84,1,0.011904761904761904,36,0,0.0,0.016666666666666666
218,"[('low_fat', 'HasFatLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('paleo', 'hasDietType')]",16,2,0.125,84,2,0.023809523809523808,16,0,0.0,0.04
219,"[('high_fat', 'HasFatLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('low_calorie', 'HasCalorieLevel')]",14,1,0.07142857142857142,84,1,0.011904761904761904,14,0,0.0,0.02040816326530612
220,"[('drink', 'isForMealType'), ('less_than_60_mins', 'needTimeToCook'), ('honey', 'contains')]",11,2,0.18181818181818182,84,2,0.023809523809523808,11,1,0.09090909090909091,0.042105263157894736
221,"[('medium_calorie', 'HasCalorieLevel'), ('lunch', 'isForMealType'), ('global', 'isFromRegion')]",50,2,0.04,84,2,0.023809523809523808,50,2,0.04,0.029850746268656712
222,"[('low_carb', 'HasCarbLevel'), ('dessert', 'isForMealType'), ('cinnamon', 'contains')]",97,14,0.14432989690721648,84,14,0.16666666666666666,97,15,0.15463917525773196,0.15469613259668508
223,"[('medium_cholesterol', 'HasCholesterolLevel'), ('brunch', 'isForMealType'), ('onion', 'contains')]",53,8,0.1509433962264151,84,8,0.09523809523809523,53,4,0.07547169811320754,0.11678832116788321
224,"[('high_fat', 'HasFatLevel'), ('low_sugar', 'HasSugarLevel'), ('medium_calorie', 'HasCalorieLevel')]",589,1,0.001697792869269949,84,1,0.011904761904761904,589,14,0.023769100169779286,0.002971768202080237
225,"[('high_fiber', 'HasFiberLevel'), ('snack', 'isForMealType'), ('honey', 'contains')]",4,0,0.0,84,0,0.0,4,0,0.0,0.0
226,"[('low_calorie', 'HasCalorieLevel'), ('vegetarian', 'hasDietType'), ('olive_oil', 'contains')]",162,15,0.09259259259259259,84,15,0.17857142857142858,162,29,0.17901234567901234,0.12195121951219512
227,"[('high_fiber', 'HasFiberLevel'), ('low_sugar', 'HasSugarLevel'), ('less_than_60_mins', 'needTimeToCook')]",52,1,0.019230769230769232,84,1,0.011904761904761904,52,1,0.019230769230769232,0.014705882352941176
228,"[('low_protein', 'HasProteinLevel'), ('global', 'isFromRegion'), ('milk', 'contains')]",136,3,0.022058823529411766,84,3,0.03571428571428571,136,4,0.029411764705882353,0.02727272727272727
230,"[('standard', 'hasDietType'), ('africa', 'isFromRegion'), ('olive_oil', 'contains')]",58,18,0.3103448275862069,84,18,0.21428571428571427,58,13,0.22413793103448276,0.2535211267605634
231,"[('medium_carb', 'HasCarbLevel'), ('high_fiber', 'HasFiberLevel'), ('high_calorie', 'HasCalorieLevel')]",25,1,0.04,84,1,0.011904761904761904,25,0,0.0,0.01834862385321101
232,"[('low_protein', 'HasProteinLevel'), ('medium_calorie', 'HasCalorieLevel'), ('lemon_juice', 'contains')]",59,3,0.05084745762711865,84,3,0.03571428571428571,59,1,0.01694915254237288,0.04195804195804196
233,"[('standard', 'hasDietType'), ('latin_america_and_caribbean', 'isFromRegion'), ('more_than_6_hours', 'needTimeToCook')]",15,9,0.6,84,9,0.10714285714285714,15,3,0.2,0.18181818181818182
235,"[('medium_carb', 'HasCarbLevel'), ('medium_fat', 'HasFatLevel'), ('less_than_4_hours', 'needTimeToCook')]",200,3,0.015,84,3,0.03571428571428571,200,4,0.02,0.021126760563380278
236,"[('high_fat', 'HasFatLevel'), ('less_than_60_mins', 'needTimeToCook'), ('chicken_egg', 'contains')]",98,2,0.02040816326530612,84,2,0.023809523809523808,98,2,0.02040816326530612,0.021978021978021976
237,"[('high_carb', 'HasCarbLevel'), ('less_than_30_mins', 'needTimeToCook'), ('red_onion', 'contains')]",8,0,0.0,84,0,0.0,8,0,0.0,0.0
238,"[('low_cholesterol', 'HasCholesterolLevel'), ('medium_calorie', 'HasCalorieLevel'), ('middle_east', 'isFromRegion')]",63,6,0.09523809523809523,84,6,0.07142857142857142,63,5,0.07936507936507936,0.08163265306122448
239,"[('lunch', 'isForMealType'), ('vegan', 'hasDietType'), ('less_than_4_hours', 'needTimeToCook')]",58,10,0.1724137931034483,84,10,0.11904761904761904,58,8,0.13793103448275862,0.1408450704225352
240,"[('breakfast', 'isForMealType'), ('vegan', 'hasDietType'), ('north_america', 'isFromRegion')]",37,16,0.43243243243243246,84,16,0.19047619047619047,37,14,0.3783783783783784,0.2644628099173554
241,"[('medium_fat', 'HasFatLevel'), ('starter', 'isForMealType'), ('pepper', 'contains')]",213,12,0.056338028169014086,84,12,0.14285714285714285,213,30,0.14084507042253522,0.0808080808080808
242,"[('medium_sugar', 'HasSugarLevel'), ('less_than_60_mins', 'needTimeToCook'), ('onion', 'contains')]",99,1,0.010101010101010102,84,1,0.011904761904761904,99,1,0.010101010101010102,0.01092896174863388
243,"[('medium_protein', 'HasProteinLevel'), ('brunch', 'isForMealType'), ('more_than_6_hours', 'needTimeToCook')]",10,1,0.1,84,1,0.011904761904761904,10,1,0.1,0.02127659574468085
244,"[('medium_carb', 'HasCarbLevel'), ('less_than_6_hours', 'needTimeToCook'), ('butter', 'contains')]",39,1,0.02564102564102564,84,1,0.011904761904761904,39,0,0.0,0.016260162601626015
245,"[('medium_sugar', 'HasSugarLevel'), ('lunch', 'isForMealType'), ('pepper', 'contains')]",90,4,0.044444444444444446,84,4,0.047619047619047616,90,4,0.044444444444444446,0.04597701149425287
247,"[('medium_sugar', 'HasSugarLevel'), ('asia', 'isFromRegion'), ('less_than_30_mins', 'needTimeToCook')]",44,1,0.022727272727272728,84,1,0.011904761904761904,44,1,0.022727272727272728,0.015625
248,"[('high_fiber', 'HasFiberLevel'), ('low_calorie', 'HasCalorieLevel'), ('cinnamon', 'contains')]",17,0,0.0,84,0,0.0,17,0,0.0,0.0
249,"[('low_calorie', 'HasCalorieLevel'), ('drink', 'isForMealType'), ('baking_powder', 'contains')]",1,0,0.0,84,0,0.0,1,0,0.0,0.0
250,"[('high_fiber', 'HasFiberLevel'), ('vegan', 'hasDietType'), ('lemon_juice', 'contains')]",18,1,0.05555555555555555,84,1,0.011904761904761904,18,0,0.0,0.0196078431372549
253,"[('dessert', 'isForMealType'), ('vegan', 'hasDietType'), ('less_than_60_mins', 'needTimeToCook')]",45,12,0.26666666666666666,84,12,0.14285714285714285,45,6,0.13333333333333333,0.18604651162790697
255,"[('high_fat', 'HasFatLevel'), ('high_sugar', 'HasSugarLevel'), ('honey', 'contains')]",49,4,0.08163265306122448,84,4,0.047619047619047616,49,4,0.08163265306122448,0.06015037593984963
256,"[('low_fiber', 'HasFiberLevel'), ('less_than_6_hours', 'needTimeToCook'), ('red_onion', 'contains')]",37,2,0.05405405405405406,84,2,0.023809523809523808,37,2,0.05405405405405406,0.03305785123966942
257,"[('medium_fat', 'HasFatLevel'), ('paleo', 'hasDietType'), ('latin_america_and_caribbean', 'isFromRegion')]",1,1,1.0,84,1,0.011904761904761904,1,0,0.0,0.023529411764705882
258,"[('medium_protein', 'HasProteinLevel'), ('starter', 'isForMealType'), ('less_than_15_mins', 'needTimeToCook')]",28,0,0.0,84,0,0.0,28,0,0.0,0.0
259,"[('vegetarian', 'hasDietType'), ('middle_east', 'isFromRegion'), ('tomato', 'contains')]",27,8,0.2962962962962963,84,8,0.09523809523809523,27,5,0.18518518518518517,0.14414414414414414
261,"[('medium_sodium', 'HasSodiumLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('baking_powder', 'contains')]",118,6,0.05084745762711865,84,6,0.07142857142857142,118,8,0.06779661016949153,0.05940594059405941
262,"[('high_protein', 'HasProteinLevel'), ('drink', 'isForMealType'), ('asia', 'isFromRegion')]",2,2,1.0,84,2,0.023809523809523808,2,1,0.5,0.046511627906976744
263,"[('low_protein', 'HasProteinLevel'), ('low_calorie', 'HasCalorieLevel'), ('garlic_clove', 'contains')]",523,33,0.06309751434034416,84,33,0.39285714285714285,523,113,0.21606118546845124,0.1087314662273476
264,"[('low_calorie', 'HasCalorieLevel'), ('less_than_6_hours', 'needTimeToCook'), ('lemon_juice', 'contains')]",27,2,0.07407407407407407,84,2,0.023809523809523808,27,2,0.07407407407407407,0.036036036036036036
265,"[('brunch', 'isForMealType'), ('africa', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook')]",16,7,0.4375,84,7,0.08333333333333333,16,4,0.25,0.13999999999999999
267,"[('medium_carb', 'HasCarbLevel'), ('asia', 'isFromRegion'), ('baking_powder', 'contains')]",13,2,0.15384615384615385,84,2,0.023809523809523808,13,1,0.07692307692307693,0.041237113402061855
268,"[('high_protein', 'HasProteinLevel'), ('dessert', 'isForMealType'), ('oceania', 'isFromRegion')]",6,0,0.0,84,0,0.0,6,0,0.0,0.0
269,"[('lunch', 'isForMealType'), ('latin_america_and_caribbean', 'isFromRegion'), ('tomato', 'contains')]",19,8,0.42105263157894735,84,8,0.09523809523809523,19,6,0.3157894736842105,0.1553398058252427
270,"[('high_protein', 'HasProteinLevel'), ('global', 'isFromRegion'), ('garlic_clove', 'contains')]",68,2,0.029411764705882353,84,2,0.023809523809523808,68,1,0.014705882352941176,0.02631578947368421
271,"[('medium_fat', 'HasFatLevel'), ('medium_sugar', 'HasSugarLevel'), ('latin_america_and_caribbean', 'isFromRegion')]",16,2,0.125,84,2,0.023809523809523808,16,1,0.0625,0.04
272,"[('low_protein', 'HasProteinLevel'), ('paleo', 'hasDietType'), ('more_than_6_hours', 'needTimeToCook')]",1,0,0.0,84,0,0.0,1,0,0.0,0.0
273,"[('high_protein', 'HasProteinLevel'), ('vegan', 'hasDietType'), ('middle_east', 'isFromRegion')]",13,6,0.46153846153846156,84,6,0.07142857142857142,13,1,0.07692307692307693,0.12371134020618557
274,"[('medium_fat', 'HasFatLevel'), ('less_than_30_mins', 'needTimeToCook'), ('onion', 'contains')]",155,7,0.04516129032258064,84,7,0.08333333333333333,155,13,0.08387096774193549,0.058577405857740586
275,"[('high_sugar', 'HasSugarLevel'), ('less_than_6_hours', 'needTimeToCook'), ('butter', 'contains')]",36,4,0.1111111111111111,84,4,0.047619047619047616,36,1,0.027777777777777776,0.06666666666666667
276,"[('medium_carb', 'HasCarbLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('dinner', 'isForMealType')]",64,0,0.0,84,0,0.0,64,0,0.0,0.0
